;91036368800011;910363688;62.02A;;;59279
;91036123700019;910361237;62.02A;;;69256
;91035909000016;910359090;62.02A;;;32334
;91035729200010;910357292;62.02A;;;31511
INETDEV;91035433100019;910354331;62.02A;;;60327
KYC IT;91035346500016;910353465;62.02A;;;91687
COGITANS;91035300200017;910353002;62.02A;;;64445
CCM SOLUTIONS;91035182400016;910351824;62.02A;;;33281
UTILE;91035120400011;910351204;62.02A;;;97415
BELTEC;91034837400018;910348374;62.02A;;;30217
SEA ADVISORY;91034793900019;910347939;62.02A;;;59350
SMARTHINIKING SOLUTIONS;91034744200014;910347442;62.02A;;;93013
;91034738400018;910347384;62.02A;;;35238
CLAIRECHAINS;91034440700010;910344407;62.02A;;;75108
;91034318500013;910343185;62.02A;;;93001
NEWSTORE INC;91034300300018;910343003;62.02A;;;
;91034174200013;910341742;62.02A;;;51099
LEAD SIRH CONSULTING;91034127000015;910341270;62.02A;;;93077
SEVRES NOROC;91033586800014;910335868;62.02A;;;92072
LTLC CONSEILS;91033468900015;910334689;62.02A;;;44109
AGUINES;91033288100010;910332881;62.02A;;;59207
BAKALITEL;91033172700016;910331727;62.02A;;;91458
;91032939000017;910329390;62.02A;;;37267
COLLADO CONSEIL INFORMATIQUE;91032812900010;910328129;62.02A;;;59350
MY PROVIDOR;91032748500017;910327485;62.02A;;;75117
MABINTECH SERVICES;91032670100018;910326701;62.02A;;;92050
;91032276700013;910322767;62.02A;;;57058
;91032023300018;910320233;62.02A;;;45075
;91032018300015;910320183;62.02A;;;45234
;91031943300017;910319433;62.02A;;;75107
;91031583700013;910315837;62.02A;;;76322
HNF CONSULTING;91031402000017;910314020;62.02A;;;75111
OCTOPLUS TECH;91031341000011;910313410;62.02A;;;75101
;91031330300018;910313303;62.02A;;;75120
AUDENSIEL EXPERTISE;91031290900013;910312909;62.02A;;;92012
;91031262800019;910312628;62.02A;;;93001
;91031193500019;910311935;62.02A;;;32132
;91030860000014;910308600;62.02A;;;95500
RBA CONSULTING;91030777600013;910307776;62.02A;;;92004
;91030714900013;910307149;62.02A;;;69388
;91030616600018;910306166;62.02A;;;92004
;91030610900018;910306109;62.02A;;;93031
;91030603400018;910306034;62.02A;;;93063
;91030595200012;910305952;62.02A;;;97414
;91030591100018;910305911;62.02A;;;01088
STRABLER;91030349400017;910303494;62.02A;;;57330
CONEXE INFORMATIQUE;91030347800010;910303478;62.02A;;;44162
EXO.EXPERT;91029835500017;910298355;62.02A;;;69040
TOC-INFO;91029829800019;910298298;62.02A;;;77284
ETUDES ET REALISATIONS DE SOLUTIONS INFORMATIQUES;91029480000016;910294800;62.02A;;;97103
CDOU CONSULTING;91029386900012;910293869;62.02A;;;13059
FIEUX-ILLIEN;91029305900010;910293059;62.02A;;;06088
3S ENERGIE;91029216800010;910292168;62.02A;;;93055
SIAK CONSULTING;91029167300010;910291673;62.02A;;;94041
;91029129300017;910291293;62.02A;;;31555
ID2N NE;91028993300012;910289933;62.02A;;;59009
;91028978400019;910289784;62.02A;;;59350
OTECKNOLOGIE;91028945300011;910289453;62.02A;;;95582
NAYA TECH;91028515400019;910285154;62.02A;;;95306
ELEVDATA CONSULTING;91028374600014;910283746;62.02A;;;93073
;91028259900018;910282599;62.02A;;;75107
AYSA SERVICES;91027983500011;910279835;62.02A;;;91103
MIYUKI;91027837300014;910278373;62.02A;;;75113
WE IT;91027425700013;910274257;62.02A;;;69382
DIGITAL SMART TOOLS;91027396000013;910273960;62.02A;;;75108
;91027098200010;910270982;62.02A;;;75117
;91027075000011;910270750;62.02A;;;75111
;91026991900015;910269919;62.02A;;;63178
;91026920800013;910269208;62.02A;;;92004
;91026887900012;910268879;62.02A;;;67437
;91026772300013;910267723;62.02A;;;91377
;91026759000016;910267590;62.02A;;;11032
BNDAO SERVICES;91026641000018;910266410;62.02A;;;93066
14 INNOVATION;91026419100016;910264191;62.02A;;;33063
;91026298900015;910262989;62.02A;;;27005
;91026277300013;910262773;62.02A;;;38111
DIGITALOPS;91026046200015;910260462;62.02A;;;69202
P&R CONSULTING;91025807800013;910258078;62.02A;;;75108
JAFA-TECHNOLOGY;91025751800019;910257518;62.02A;;;75101
S2F CONSEIL;91025431700019;910254317;62.02A;;;44194
BADABING SECURITY;91025406900016;910254069;62.02A;;;72181
UPDATA;91025375600019;910253756;62.02A;;;78172
QONSULTO;91025364000015;910253640;62.02A;;;38530
SYMBOLSLED;91025251900012;910252519;62.02A;;;75119
ALARCON PRO SAS;91024982000010;910249820;62.02A;;;83069
LEARNALIGN;91024742800014;910247428;62.02A;;;69383
SUP MONITORING;91024675000012;910246750;62.02A;;;77335
QM CONSULTING;91024244500013;910242445;62.02A;;;94052
ZELIXE TECH;91023933400014;910239334;62.02A;;;59009
ZARKOV;91023877300014;910238773;62.02A;;;69381
BUSINESS VALUE PARTNER;91023600900015;910236009;62.02A;;;94068
AB2O SERVICES;91023032500011;910230325;62.02A;;;92012
AL-IT;91022947500017;910229475;62.02A;;;95572
;91022911100018;910229111;62.02A;;;69388
BIDA DIGITAL STUDIO;91022784200010;910227842;62.02A;;;95063
MG2Z CONSULTING;91022766900017;910227669;62.02A;;;91666
;91022748700014;910227487;62.02A;;;72181
HEXGATE;91022671100018;910226711;62.02A;;;70279
;91022556400012;910225564;62.02A;;;44209
;91022442700013;910224427;62.02A;;;54395
PRIAM TECHNOLOGY;91022413800016;910224138;62.02A;;;92026
;91022263700019;910222637;62.02A;;;13208
DAGGALA CONSULTING;91022234800013;910222348;62.02A;;;59350
KIANIT;91022058100011;910220581;62.02A;;;31499
H-SCIENCE CONSULTING;91021958300010;910219583;62.02A;;;93057
ADKA CONSULTING;91021938500010;910219385;62.02A;;;62119
;91021630800015;910216308;62.02A;;;59606
;91021546600012;910215466;62.02A;;;75118
;91021539100012;910215391;62.02A;;;75113
;91021070700014;910210707;62.02A;;;93070
;91020822200018;910208222;62.02A;;;75115
;91020812300018;910208123;62.02A;;;69382
PRIAM TECHNOLOGY;91020716600018;910207166;62.02A;;;92026
SPARKR;91020111000012;910201110;62.02A;;;75113
C&N CONSULTING;91019963700018;910199637;62.02A;;;13021
MLB CONSULTING & MANAGEMENT;91019866200017;910198662;62.02A;;;95288
DSECBYPASS;91019702900010;910197029;62.02A;;;69389
MBHR CONSEIL;91019642700017;910196427;62.02A;;;94018
SMALCO;91019363000019;910193630;62.02A;;;75101
SLASH NET;91019360600019;910193606;62.02A;;;75101
TEK CONSULTING;91019012300018;910190123;62.02A;;;93059
A.R.K LABS;91018670900010;910186709;62.02A;;;94052
HTA CONSEIL;91018346600010;910183466;62.02A;;;75101
;91018292200013;910182922;62.02A;;;78005
;91017826800017;910178268;62.02A;;;18058
;91017788000010;910177880;62.02A;;;28331
AIRO-CONSULTING;91017659300010;910176593;62.02A;;;78172
DEERFIELD CYBERDEFENSE;91017577700010;910175777;62.02A;;;78242
;91017527200012;910175272;62.02A;;;57463
GMESOFT;91017501700011;910175017;62.02A;;;49269
;91017179200013;910171792;62.02A;;;13209
;91017157800016;910171578;62.02A;;;13001
;91017087700013;910170877;62.02A;;;22314
;91017064600012;910170646;62.02A;;;67474
IRO-SAMA;91016571100011;910165711;62.02A;;;94046
;91016181900016;910161819;62.02A;;;01322
;91016177700016;910161777;62.02A;;;38175
RAMO CONSULTING;91015920100011;910159201;62.02A;;;75118
;91015845000015;910158450;62.02A;;;38261
;91015735300012;910157353;62.02A;;;94046
;91015576100018;910155761;62.02A;;;59339
SAINT JOLY CONSULTING;91015544900010;910155449;62.02A;;;92004
FAN4ALL;91015442600019;910154426;62.02A;;;75108
EB2A CONSULTING;91015385700016;910153857;62.02A;;;75107
AKLAOS;91015384000012;910153840;62.02A;;;75101
AE CONSEIL;91014941800014;910149418;62.02A;;;64335
ID SWING;91014926900011;910149269;62.02A;;;10387
BKA CONSULTING;91014893100017;910148931;62.02A;;;78172
CLOUDSECURE IT;91014820400019;910148204;62.02A;;;77058
YGI CONSULTING;91014589500017;910145895;62.02A;;;83137
E.TRUSTEXPORT;91014504400012;910145044;62.02A;;;75117
DIGITAL RIVIERA;91014467400017;910144674;62.02A;;;06122
2AM CONSULTING;91014416100015;910144161;62.02A;;;83137
MANYSOLUTIONS;91056882300017;910568823;62.02A;;;93031
FC2S;91056684300017;910566843;62.02A;;;95199
DA CAPO;89871222900035;898712229;62.02A;;;66008
PLANUP;89405388300027;894053883;62.02A;;;13204
;89306026900022;893060269;62.02A;;;34259
WEACRAFT;89016349600023;890163496;62.02A;;;64237
HANDIROAD;84301275800028;843012758;62.02A;;;33063
SPECTRATEK;84239838000027;842398380;62.02A;;;92063
;84079185900027;840791859;62.02A;;;34172
AEROW GSE;83797140700049;837971407;62.02A;;;75108
;83388887800026;833888878;62.02A;;;83129
;83264511300032;832645113;62.02A;;;35245
FLOEBUS;79777694500025;797776945;62.02A;;;78498
AEROW DIGITAL;79402259000044;794022590;62.02A;;;75108
;51512100200031;515121002;62.02A;;;06161
H R TEAM;48452962300320;484529623;62.02A;;;79191
NEOS SOFTWARE DEVELOPPEMENT INTEGRATION;43947581500148;439475815;62.02A;;;92044
SEDONA;42053121200066;420531212;62.02A;;;75109
COMFAX;38507048700066;385070487;62.02A;;;33281
BCTECH;91014210800018;910142108;62.02A;;;06069
E2E SOLUTION;91014144900017;910141449;62.02A;;;78311
LIGHT BUBBLE;91013972400017;910139724;62.02A;;;92060
SKH CONSEIL;91013830400019;910138304;62.02A;;;94076
;91013541700012;910135417;62.02A;;;91174
JOCA SERVICES;91013457600016;910134576;62.02A;;;78118
INFORMALINK;91013367700013;910133677;62.02A;;;38323
FORMACTIF PLUS;91013225700015;910132257;62.02A;;;35238
ASCENSION DIGITALE;91013107700018;910131077;62.02A;;;59421
FRAKTAL;91013054100014;910130541;62.02A;;;93051
GO PARTNER FR;91012939400011;910129394;62.02A;;;78586
DATAREST CONSULTING;91012418900010;910124189;62.02A;;;06030
SPNS CONSULTING;91012361100014;910123611;62.02A;;;59629
;91012344700013;910123447;62.02A;;;75110
TRANSPORT OPTIMIZATION CONSULTING;91012316500011;910123165;62.02A;;;69382
;91012278700013;910122787;62.02A;;;78621
BSIGHT;91011902300018;910119023;62.02A;;;75101
NOVASOFT;91011755500011;910117555;62.02A;;;75110
STHORM SOLUTION;91011644100015;910116441;62.02A;;;93078
;91011536900019;910115369;62.02A;;;93030
;91011397600013;910113976;62.02A;;;42207
;91011309100011;910113091;62.02A;;;91363
;91011298600013;910112986;62.02A;;;91377
;91011239000018;910112390;62.02A;;;75119
;91011170700014;910111707;62.02A;;;31451
;91011071700014;910110717;62.02A;;;38185
;91011000600012;910110006;62.02A;;;81048
VEESIX;91010740800015;910107408;62.02A;;;45234
;91010650900011;910106509;62.02A;;;74185
NADA BEN SALAH;91010041100016;910100411;62.02A;;;92063
TECHCUBE;91009799700019;910097997;62.02A;;;78490
DEBITUX;91009721100015;910097211;62.02A;;;67486
A2C;91009470500019;910094705;62.02A;;;06090
AM STRAM GRAM;91009397000010;910093970;62.02A;;;81081
EV COACHING;89445628400021;894456284;62.02A;;;69282
DATAERA AI;89424104100025;894241041;62.02A;;;92040
SR CONSULTING;89371951800027;893719518;62.02A;;;75101
VISION CRM;89322887400028;893228874;62.02A;;;92025
R&KH CONSULTING;89302406700025;893024067;62.02A;;;75112
DF CONSEIL;89300305300020;893003053;62.02A;;;17300
;89286704500023;892867045;62.02A;;;92002
RIT CONSULTING;89260182400022;892601824;62.02A;;;94076
;89253652500025;892536525;62.02A;;;57447
IT PRIME CONSULTING;89258457400024;892584574;62.02A;;;95127
;89162371200025;891623712;62.02A;;;59350
;89151719500030;891517195;62.02A;;;13205
LAEIA DESIGN;89060208900025;890602089;62.02A;;;94081
;89018661200028;890186612;62.02A;;;74056
;88973333300021;889733333;62.02A;;;13201
MARGO ANALYTICS;88956661800027;889566618;62.02A;;;75108
RAISING SKILLS;88953786600028;889537866;62.02A;;;37067
;88904889800023;889048898;62.02A;;;92024
ODO CONSULTING;88862331100022;888623311;62.02A;;;13001
;88530683700026;885306837;62.02A;;;94041
X2IM;88514061600024;885140616;62.02A;;;92025
OTUS CARMEN;88511628500028;885116285;62.02A;;;07329
INOVI;88482417800039;884824178;62.02A;;;31555
SCOPEN;88470132700022;884701327;62.02A;;;26166
;88373227300023;883732273;62.02A;;;94073
ONESKILL;88349326400021;883493264;62.02A;;;92026
;88333839400033;883338394;62.02A;;;93051
OCTASE;88272294500020;882722945;62.02A;;;92026
;88259791700021;882597917;62.02A;;;69383
;88227535700045;882275357;62.02A;;;51108
;88223223400022;882232234;62.02A;;;30189
TAOR-IT;88141437900027;881414379;62.02A;;;34172
SKAALAB;88116126900025;881161269;62.02A;;;92012
;88100055800034;881000558;62.02A;;;94021
UTK FRANCE;88078548000026;880785480;62.02A;;;78172
QUANT DEV CONSULTING;88057352200021;880573522;62.02A;;;92071
;88047623900020;880476239;62.02A;;;92024
FLAXEO;88032284700026;880322847;62.02A;;;44026
TIZWAL-IT;87991898500026;879918985;62.02A;;;75108
CHRONE;87974471200024;879744712;62.02A;;;93031
;87971437600032;879714376;62.02A;;;75109
CONSULTING & ENGINEERING SERVICES;87960490800027;879604908;62.02A;;;75108
LET'S TALK IT;87957831800021;879578318;62.02A;;;06090
GVX CONSEIL;87883265800024;878832658;62.02A;;;31555
AC CONSULTING ALFRED CARDINAL CONSULTING;87862202600028;878622026;62.02A;;;75102
IOD SOLUTIONS;85360358700033;853603587;62.02A;;;44109
;85322351900036;853223519;62.02A;;;97113
DEEP-LOGIC;85302623500020;853026235;62.02A;;;69134
EXCF;85266284000028;852662840;62.02A;;;75108
;85237172300028;852371723;62.02A;;;78073
MATROT.TECH;85171824700022;851718247;62.02A;;;06079
ROCKET XP TECH;85129600400027;851296004;62.02A;;;75108
BSTAK TECHNOLOGY;85124167900022;851241679;62.02A;;;78498
EVENISSE;85098177000025;850981770;62.02A;;;34172
P&H;85052960300027;850529603;62.02A;;;94076
SASU EDUCINTEL;85051900000028;850519000;62.02A;;;66017
EVEREST CONSULTING;85029739100029;850297391;62.02A;;;77108
HBF CONSEILS;84944207400027;849442074;62.02A;;;75114
RP PROD;84940041100039;849400411;62.02A;;;75101
;84898718600022;848987186;62.02A;;;91027
LOOTUS;84865585800035;848655858;62.02A;;;35278
CYBEX ASSISTANCE;84856069400020;848560694;62.02A;;;33063
FLUCTUS;84769091400027;847690914;62.02A;;;81220
MS CONSULTING;84518025600024;845180256;62.02A;;;76540
;84497454300028;844974543;62.02A;;;75118
LA COMPAGNIE BAUDART;84366956500023;843669565;62.02A;;;08308
HANABI CONSULTING;84344840800024;843448408;62.02A;;;75108
VRIT CONSULT;84263790200029;842637902;62.02A;;;41080
;84225470800022;842254708;62.02A;;;75111
;84222781100036;842227811;62.02A;;;69266
MYLZ CONSULTING;84178333500026;841783335;62.02A;;;75108
;84133623300025;841336233;62.02A;;;10357
OOB - SECURITY;84132130000045;841321300;62.02A;;;53062
OOB - SECURITY;84132130000037;841321300;62.02A;;;49063
OOB - SECURITY;84132130000029;841321300;62.02A;;;49007
IPFIX;84057344800023;840573448;62.02A;;;75118
;84044328700023;840443287;62.02A;;;89387
SEMIFIR;84008909800023;840089098;62.02A;;;59350
;84004361600027;840043616;62.02A;;;07041
MEA PARTNER;83973731900021;839737319;62.02A;;;91216
;83949282400025;839492824;62.02A;;;91136
;83943633400024;839436334;62.02A;;;01053
VERVA;83915226100021;839152261;62.02A;;;59350
FEELTECH CONSULTING;83844314100034;838443141;62.02A;;;95063
SPLENDEO;83840777300020;838407773;62.02A;;;78551
;83813904600026;838139046;62.02A;;;77186
;83535084400022;835350844;62.02A;;;69266
YOUVI SERVICES;83488337300021;834883373;62.02A;;;93051
JDCONSULTING;83487788800034;834877888;62.02A;;;92044
;83434381600023;834343816;62.02A;;;77393
FIREFLIT;83395095900027;833950959;62.02A;;;31555
OUIDOU CONSULTING;83394042200045;833940422;62.02A;;;75109
FREDERIC ASSEMAT CONSULTING;83324599600024;833245996;62.02A;;;91195
;83287833400032;832878334;62.02A;;;49007
DATALINK CONSULTING;83152584500044;831525845;62.02A;;;69384
;83149392900028;831493929;62.02A;;;75115
AGILIUS CONSULTING;83090055100037;830900551;62.02A;;;75101
DATASINK;83025576600024;830255766;62.02A;;;78189
MMH;83000339800039;830003398;62.02A;;;06004
;82963198500027;829631985;62.02A;;;55029
OUAREZKI;82961454400031;829614544;62.02A;;;75119
WOW CONSULTING;82923473100026;829234731;62.02A;;;92075
ENJOY CODE;82922603400025;829226034;62.02A;;;78006
;82854860200022;828548602;62.02A;;;17299
M CONSULTING;82830525000023;828305250;62.02A;;;75111
ARIAMDATA;82828244200023;828282442;62.02A;;;92023
BEE2BEE SERVICES;82819486000023;828194860;62.02A;;;77108
CLOUD TEMPLE;82540033600103;825400336;62.02A;;;69383
FLC;82510274200020;825102742;62.02A;;;22225
SYXPERIANE GROUP;82507012100108;825070121;62.02A;;;44071
;82466501200020;824665012;62.02A;;;66180
;82413456300058;824134563;62.02A;;;93061
LYSE CONSEIL;82228503700039;822285037;62.02A;;;93053
MAAM CONSULTING;82181283100021;821812831;62.02A;;;06088
ELSE;82165246800025;821652468;62.02A;;;75101
DIGITAL HBA;82094758800027;820947588;62.02A;;;75108
GALIS CONSULTING;82053110100021;820531101;62.02A;;;92035
ALYYA CONSULTING;82005986300028;820059863;62.02A;;;93013
INCAYA;81998997100034;819989971;62.02A;;;14118
DIGIT VALUE;81954542700034;819545427;62.02A;;;06046
;81950304600024;819503046;62.02A;;;91685
RCPN SOLUTIONS;81918451600022;819184516;62.02A;;;75112
;81906463500041;819064635;62.02A;;;93051
BLUNEA DESIGN;81897426300027;818974263;62.02A;;;31555
TONGARIKI CONSULTING;81840162200027;818401622;62.02A;;;13208
JEHANN;81793649500131;817936495;62.02A;;;59350
;81524072600035;815240726;62.02A;;;92040
SUDS CONSULTING;81519913800034;815199138;62.02A;;;95063
WINTEAM;81421271800039;814212718;62.02A;;;95257
DIGITALENT;81411639800060;814116398;62.02A;;;92051
DONOVAN CONSULTING;81370392300033;813703923;62.02A;;;92062
;81317728400029;813177284;62.02A;;;10272
APC INFO SERVICES;81287103600032;812871036;62.02A;;;04112
;81191435700025;811914357;62.02A;;;91386
PJC CONSULTING;81153355300020;811533553;62.02A;;;14557
FIKORP CONSULTING;81016728800028;810167288;62.02A;;;75112
;80900448400022;809004484;62.02A;;;34318
;80781427200033;807814272;62.02A;;;44172
MARCUS CONSULTING;80774437000030;807744370;62.02A;;;13007
;80440384800042;804403848;62.02A;;;13201
;80336056900021;803360569;62.02A;;;42279
PANGEE;80264451800069;802644518;62.02A;;;31555
INSYNCOM;80184030700038;801840307;62.02A;;;78481
STAFELI;80074775000043;800747750;62.02A;;;77438
INSY2S;80029191600040;800291916;62.02A;;;59350
SECURIKEYS;80004149300050;800041493;62.02A;;;59009
MG PRO;79920787300024;799207873;62.02A;;;21278
CAP NOVATION;79868573100027;798685731;62.02A;;;75117
HPSI;79789843400023;797898434;62.02A;;;75117
VAADATA;79755859000049;797558590;62.02A;;;69389
;79522534100028;795225341;62.02A;;;54257
FYI. CONSULTING;79245322700060;792453227;62.02A;;;92062
1 LIFE;79114379500130;791143795;62.02A;;;31044
1 LIFE;79114379500122;791143795;62.02A;;;59343
;79080622800025;790806228;62.02A;;;66108
CAP BASE;79016999900022;790169999;62.02A;;;75112
;78986854400030;789868544;62.02A;;;94028
;78969834700042;789698347;62.02A;;;75108
ACTNET CONSULTING;78952629000042;789526290;62.02A;;;33214
OMNICOM;78886042700038;788860427;62.02A;;;13214
;78879546600028;788795466;62.02A;;;13047
;75360228300032;753602283;62.02A;;;40004
;75318263300028;753182633;62.02A;;;67118
;75242910000031;752429100;62.02A;;;69383
SINTER CONSEIL;75175286600044;751752866;62.02A;;;75109
;75118094400082;751180944;62.02A;;;59350
;53993001600024;539930016;62.02A;;;91553
;53985453900035;539854539;62.02A;;;92004
MIND-CONSULT;53876091900034;538760919;62.02A;;;75102
ADMILIA SAS;53875313800055;538753138;62.02A;;;83023
METSYS;53866368300133;538663683;62.02A;;;67447
FRAGNIER NTIC;53772789300043;537727893;62.02A;;;94067
MLMCONSEIL;53744423400067;537444234;62.02A;;;78498
DATA CLUB;91047671200013;910476712;62.02A;;;75118
;91047597900019;910475979;62.02A;;;75119
;91047503700016;910475037;62.02A;;;68224
;91047280200016;910472802;62.02A;;;13205
;91047157200016;910471572;62.02A;;;97414
MEF CONSULTING;91047127500016;910471275;62.02A;;;75109
;91046907100013;910469071;62.02A;;;93074
AIRPAJE ADVISORY;91046896600015;910468966;62.02A;;;59350
BG CONSEIL;91046738000010;910467380;62.02A;;;75111
;91046662200016;910466622;62.02A;;;93066
;91046646500010;910466465;62.02A;;;75115
;91046585500013;910465855;62.02A;;;93051
;91046528500013;910465285;62.02A;;;77226
DIN CONSULTING;91046460100012;910464601;62.02A;;;93029
ALTEC CONSULTING;91046459300011;910464593;62.02A;;;92073
LMG CONSULTING;91046448600018;910464486;62.02A;;;75101
;91046304100012;910463041;62.02A;;;31035
;91046266200016;910462662;62.02A;;;92032
;91046111000017;910461110;62.02A;;;92073
;91046061700012;910460617;62.02A;;;74002
;91046054200012;910460542;62.02A;;;69264
OZDATA CONSULTING;91045650800019;910456508;62.02A;;;92002
TECHSLY;91045546800017;910455468;62.02A;;;33063
;91045505400015;910455054;62.02A;;;78440
ADDICTDEV;91045268900011;910452689;62.02A;;;75108
HEH TECHNOLOGY SERVICES;91045267100019;910452671;62.02A;;;78073
